participant_id,condition,item,question,text
59ff8226ab721b0001ef6e61,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I thought about most tasks first before asking AI.  Later I asked AI simultaneously as time was marching on.
59ff8226ab721b0001ef6e61,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",Without seeing the AI response it was not always easy to remember the full justification.
63fbf0e3b18cc14adc0dbfb6,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I cross referenced the AI working out to see if we utilised similar pathways
63fbf0e3b18cc14adc0dbfb6,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",It made understanding the task important to explain how it was worked out.
6a74c432d1f8e14197cba20c,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I have cross-checked the answers; they are incorrect because they eliminate the possibility of being answered incorrectly. The elimination process works quite a lot for me.
6a74c432d1f8e14197cba20c,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?","Very much, as those tasks are very hard, and without AI's direction, it takes a lot of time to cross-check scenarios with different probabilities."
6a5f42d69b1ede78e6865ae2,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i used the ai to check my answers and if they matched i usually didn't question it but if they did i tried to see where either i or it went wrong
6a5f42d69b1ede78e6865ae2,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",i'm not sure to be honest
6a0a1d0620ab03bd3ef2d77a,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I copied and pasted the question verbatim and then checked the AI's reasoning or asked it to double-check its own reasoning.
6a0a1d0620ab03bd3ef2d77a,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",This did not change the way I task. I often use copy and paste to make sure that the AI has the full details when doing tasking.
6a024f725261d2958f108b09,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",none
6a024f725261d2958f108b09,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",none
65099be3415f7ca701bb2a0b,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I mostly relied on the AI as I found the questions complicated. This ment I had to put my trust in the AI.
65099be3415f7ca701bb2a0b,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",I think it was to see how I would feel after completing a task repeatedly and if this increased my use of AI in the later stages of the task compared to the beginning
65099be3415f7ca701bb2a0b,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",no
6a04ae863ac91cfca3e95923,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i checked it with the ai
6a04ae863ac91cfca3e95923,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?","i dont use ai often as i can usually handle them on my own, but i feel like i have abused ai in this task as i had to use ai no matter what"
66620cf0297a4b3c61f5a8ee,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","at first, i tried to answer the question myself. but i realised it was much quicker just to use the ai, even if it got some of the questions wrong"
66620cf0297a4b3c61f5a8ee,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",no
61fa90b1d42cb19beec491c3,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","i copied and pasted the questions and scenario before asking what the AI's conclusion was then had a quick rundown before asking how sure it was, sometimes then having a longer look through the data to see if there was something a computer would overlook"
61fa90b1d42cb19beec491c3,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",I had to be more involved in understanding the scenarios than if id not have reflected at all
61fa90b1d42cb19beec491c3,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",It was very run and i'd love to do more in the future! Thanks
59e74a640fb3a90001bd9867,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I glanced over the questions and did a quick calculation in my head
59e74a640fb3a90001bd9867,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",i started copying the ai answers for the post reflection
59e74a640fb3a90001bd9867,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",I found it interesting at first but then got a bit bored
6a01c9b02847d30e43b0a264,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","Tried to do them in my head but this wasn't easy, it was possible to do some sense checking though"
6a01c9b02847d30e43b0a264,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",Made me consider how the AI was used and it's reliability
6a01c9b02847d30e43b0a264,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",This was a long study! AI was very impressive though
669e58ff5a1c84c90a37a962,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I used a pen and paper!
669e58ff5a1c84c90a37a962,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",It made me think about whether the AI could think the same as a person
669e58ff5a1c84c90a37a962,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",I really enjoyed this although my brain is fried now.  This would be so helpful for timetabling in school and to work out where gaps are
6a0779a03984ef197bcbae39,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I read the questions first, I copied some of AI answers for feedback."
6a0779a03984ef197bcbae39,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?","I found it hard to remember exactly what I had done. I wish I could have gone back to check,"
6a0779a03984ef197bcbae39,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.","These tasks are hard for me, I find lots of instructions very tricky."
69f5a188951962a8f4061267,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",USe AI to check everything
69f5a188951962a8f4061267,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",AI helped justify my reasoning
69f5a188951962a8f4061267,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",Difficult task but good
5b898547990403000114de1d,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I think at first I thought I was meant to be relying only on AI, but then it became clear that I needed to be more of an active participant so I tried to read it all and take in the information but it was very confusion and this is why it was mentally challenging.  It was hard not knowing how many tasks were left as well."
5b898547990403000114de1d,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?","As  I said above, I think at first I thought it was me just being able to use AI rather than understand the specifics I was reading about, then I realised I was meant to be taking more in and understanding it all so I tried harder after that first one to understand the scenario's and the answers the AI was giving me."
5b898547990403000114de1d,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",The AI bit was brilliant and really showed me how capable it is.  I'd be interested to know how many I got right based on that.
6a0e3b3d4d59d3110d005558,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I interacted more and asked more questions.
6a0e3b3d4d59d3110d005558,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",I do not think it was about planning. I think it was about how we interact with the machine and about levels of trust and accountability.
6a0e3b3d4d59d3110d005558,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",emmmmmm. A bit scary in terms of reflecting on my expectation of what AI can do but interesting.
6a1f209b48870c2ea2929806,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I just got annoyed at how convoluted the questions were and relied more and more on the AI to read and interpret what was going on. It got easier when the same scenarios came back up so I at least didn't hae to start from scratch
6a1f209b48870c2ea2929806,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",I couldn't even remember my justifications so I just felt more confused and like I didn't know why I'd done what I did
6a1f209b48870c2ea2929806,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",I hated feeling pressured to use the AI because of how badly the scenarios were worded. There wasn't enough time to process what was going on. The AI had to do all the work and made me feel dumb.
5e695632d40a492070942196,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I found summarising and using the questions by rewrding them helped me. Then double checking my answers helped.
5e695632d40a492070942196,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",NO
6346e69ebd7bbf2cda8fa8e0,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I would always read the scenario first and try to find the answer myself and then compare my answers to the AI helps answers.
6346e69ebd7bbf2cda8fa8e0,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?","It did not really change the way i understand the task,"
6346e69ebd7bbf2cda8fa8e0,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",It was difficult answering the same questions over and over. I used AI for the help of all the questions because I found them very challenging.
6a0f4a69f9ccf5a7b2a53a31,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i asked AI to help me.
6a0f4a69f9ccf5a7b2a53a31,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",It made me realise without AI this task would be very hard.
6a0f4a69f9ccf5a7b2a53a31,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",it was useful and efficient.
5cb6a087c515b0001a70d108,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",none
5cb6a087c515b0001a70d108,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",none
6a00cc06a18f6650215fb5b2,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","i used the AI fully, although looking back i should have made it double check its answers for every question, not just the ones after i spotted the obvious mistake"
6a00cc06a18f6650215fb5b2,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",n/a
6a00cc06a18f6650215fb5b2,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",it solidified what ive already believed that AI should be questioned and made to double check results as they cant always be trusted on first instinct.
6a1efce6eacd6a04721457bb,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",none
6a1efce6eacd6a04721457bb,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",it didnt
6736f802bbe77d3d5eb07ca4,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I used the same routine of using one prompt. I didn't really check the answers, just trusted AI"
6736f802bbe77d3d5eb07ca4,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?","A little, but I was entering the unknown so to speak"
6736f802bbe77d3d5eb07ca4,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.","The answers seemed very long, no definitive answer forthright, but very in depth reasoning"
69fcc7490d4d25bd8b8260d0,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",more than half the time
6a00f5017f05cbe927628050,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",i used ai as an aid in this to answer the tasks and questions.
6a00f5017f05cbe927628050,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",it makes me realise how much more useful ai actually is
6a00f5017f05cbe927628050,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",i like ai.
5bdc609519b9ba000157d122,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",to check answers review the question and make sure teh answer followed the question
5bdc609519b9ba000157d122,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",n/a
5bdc609519b9ba000157d122,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",n/a
6a1dbe60c18ee2a0e3be9960,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I tried to work on my own answer first then compare it to the AI answer
6a1dbe60c18ee2a0e3be9960,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",It helped me understand how AI works a little but more and changed my opinion slightly.
69161c55f85eb185becef67b,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I mostly relied on the AI because the tasks would've taken too long otherwise
69161c55f85eb185becef67b,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",I tried to double check my answers before
5d20f6cbc1dc1c0001162dd5,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","due to time constraints of the study to be completed, and the time of night it is where im extra drained, it made most sense to delegate the whole task to ai. i was able to fact check a couple but soon realised i was running out of time"
5d20f6cbc1dc1c0001162dd5,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",it changed nothing
6a0700dd7ae6caa65ab25c47,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I tried to have the ai summarise the scenario and the underlying conditions, then provide an answer to the questions based on that, and then finally I'd check its work. As the tasks went on though, I became more reliant on the ai and less thorough in my checking of its work and the scenario conditions themselves"
6a0700dd7ae6caa65ab25c47,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?","The post task reflection was awful. It was an utterly mind numbing task that served to do nothing except test my own mental memory of the task since I couldn't even see my own working out. The questions for reflection were so rigid I felt like I was just finding different ways of writing the same stuff, and having a minimum of 100 characters was utterly irrelevant, useless and completely arbitrary"
6a0700dd7ae6caa65ab25c47,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.","The ai was coherent, explained things well and also explained things I challenged well too"
6a15c26368d15a5feacfdd52,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I sometimes asked the AI questions to check its understanding of the scenario and sometimes used my own thought process to answer.
6a15c26368d15a5feacfdd52,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",I mean I'd just say it was clearly making me justify my answers in 100 characters minimum and anyone like me who largely relied on the AI would struggle to fill those gaps. Maybe the task was just to see if people would start to think independently after a while
6a15c26368d15a5feacfdd52,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",The AI was so chatty and I hate that. The reasoning it gives is like an essay. nobody is reading that. skimming at best
612198f856c9f4f2f02f7046,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I tried to cross check the information between AI and what was given in the scenario
612198f856c9f4f2f02f7046,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",I think it made me think about why I was choosing the answers I was picking.
69fc7f3c38ab2a03de2b881e,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I used the strategy to either double check my answer. I also used it to improve how I could view the question.
69fc7f3c38ab2a03de2b881e,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",I don't believe it did for this instance.
69fc7f3c38ab2a03de2b881e,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",
5ec3bcec194de722b74d9533,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","Double checking answers and also talking to it like a human and not a machine. I feel like the more personable answers are easier and more fun to understand, and it increases my likelihood of trusting/using the LLM."
5ec3bcec194de722b74d9533,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",Strange answer but I now believe this task was specifically asking me to test an organisation model.
5ec3bcec194de722b74d9533,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.","It's enjoyable. I love AI. I had a little bit of trouble with the task because I've got a bad back and shoulder and I'm sat in a weird position, so I'm sorry if some of my answers seem a little rushed or scattered."
6140ce04fc55c3149baf0f8b,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Check the AIs reasoning and get a summary to see if it made sense at a glance.
6140ce04fc55c3149baf0f8b,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?","it did make me look at organising it different,"
6140ce04fc55c3149baf0f8b,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",The AI was quick and mostly really efficient I could not have done so many without it and in the time allowed without plotting the scenario based quests out.
6a21bca6b2d44f85d2956acb,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I would provide AI with the questions and information while trying to work it out myself while it did swell. I would also ask it to justify its answer
6a21bca6b2d44f85d2956acb,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",It made me feel like I rely a lot on ai to give me courage to my own answers
5883d68d300c0b000113db56,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I relied very heavily on the AI. I tried to answer them myself but some were too complicated so I simply accepted teh AI answers. In some cases I was able to get an answer and I then checked this answer was the same as the AI.
5883d68d300c0b000113db56,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",It made me think about the way I was approaching the problems and how efficently I was using the AI
67269f439696d166fbb74e09,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I usually read the AI's explaination to see if it understood the questions first, then I would work through its explaination if it is logical. Lastly I would ask it to rate its confidence level from 1-100"
67269f439696d166fbb74e09,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",No
67269f439696d166fbb74e09,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",It was stressful having to sit still because of the camera check
6a1c823e2fcad33e33e5c7f9,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?","help me slow down, understand every rule and double checking."
69c2c2e3d95e188fd657d9db,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","First 4 tasks: carefully check the AI-generated answers, the rest: just copy-paste AI-generated explanations."
69c2c2e3d95e188fd657d9db,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",The tiredness of typing in post task reflection increased my rely on AI answers to reduce my pressure.
69c2c2e3d95e188fd657d9db,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.","Most of time AI are reliable, but when it make mistakes it needs more effort to indentify. It is dangerous to reply on AI too much."
6165467eb6321c819c2edb0a,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I followed the AIs advice as the texts were too complicated for me to follow.
6165467eb6321c819c2edb0a,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",It made me feel quite stupid/inadequate as I relied a lot on the AI.
6a74c64e0aadf8f52443868a,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",ICC approach
6a74c64e0aadf8f52443868a,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?","Yes, by confidence level"
69efb9b420360a885dd4433c,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I kept checking and seeing if AI was correct - and then I started to lead with my thoughts and check.
69efb9b420360a885dd4433c,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",It was maybe a bit too detailed but it made me think about whyI wastrusting the AI and whether it was accurate.
69efb9b420360a885dd4433c,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",I felt like it wasnt always reliable.
5a7226d9f660ae0001a9a547,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I tried to find a reasonable answer and then use the AI to compare my answers to their ideas and see what could be correct. I then tried to work harder on each task to improve on getting the answers
5a7226d9f660ae0001a9a547,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",It made me think about how much I relied on the AI or myself in the task
60f816ff1fa74fcfab532378,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","Initially I double checked the answers, made sure the AI understood and asked for clarification but this took so long that I began to be really rushed and I wasn't able to continue doing it this way."
60f816ff1fa74fcfab532378,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?","There isn't anything within this reflection which has changed the understanding of the task. The task was very long winded, I thought the questions about each scenario would be grouped together to make it easier to refer back but they weren't so I had to start afresh every questions and it took such a long time which was frustrating."
66598c98a133d3735cdc4fdc,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",just the AI tool provided
66598c98a133d3735cdc4fdc,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",It just made me feel bad for using the AI tool in full to get the answer as I had no reflection of my own most of the time
66598c98a133d3735cdc4fdc,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",It was quick and easy to use. I probably trusted it too much
66def1304e37adb3349f648f,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I read the scenario and compared against AI
66def1304e37adb3349f648f,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?","I am not sure that it did, I just got better with the task as I went on"
66def1304e37adb3349f648f,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",It was helpful
69f226b2032dea50182cbd55,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I broke down a lot of the questions to get AI thinking about resolving the issues step by step so that I would be confident that it had considered all of the right things.
69f226b2032dea50182cbd55,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",It mostly validated that way that I approached each task.
69f226b2032dea50182cbd55,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",AI system was really easy to use and understand and was very efficient at returning responses.  I liked that it provided rationale around it's thinking and thought process.
5eb29fdddac67500082c1089,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I used AI completely because I knew by looking at the time allocated for the study that this was going to be VERY tight as regards to finishing in time which added extra pressure and stress to wards the end. can't say i enjoyed it to be honest
5eb29fdddac67500082c1089,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?","it didn't change the way i looked at the task, i used the same method for every question so i felt like i was repeating myself a lot on the reflections."
6a00c8f030917dccf9734123,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I didn't ahve time as the 12 questions took an unbelievable amount of time - i strated off looking at each carefully but ultimately prolific timed out and I've spent nearly two hours doing this
6a00c8f030917dccf9734123,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?","I didn't find it helpful, after the fisrt 3-4 questions i just found it irritating and  waste of time typing teh same thing over and over and over"
6a00c8f030917dccf9734123,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",no
6775d2dc10021f9d74ab65aa,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I tried to create better prompts that led to more accurate answers from the AI or rationales that were easier for me to follow and understand.
6775d2dc10021f9d74ab65aa,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",It made me question how confident I was in the task and my ability to explain the rationale I gained from the AI advice.
6775d2dc10021f9d74ab65aa,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.","I found the AI to be speedy and explanations were clear, easy to follow for the most part. I was not always confident it was giving me the correct answers/following the rules consistently."
5d888c72662f2c0017f6339a,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I mostly relied on AI to do the groundwork which would have taken me hours to do - even though this was at the sacrifice of accuracy. I started with giving AI the statement and then answers initially, after AI was changing it's answers, it's reasons were due to it understanding ambigious wording so I had to change the prompt."
5d888c72662f2c0017f6339a,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?","I don't think it did, I felt like maybe I should have done more of my own work with less reliance on AI as justifying the answer was hard as I was mostly influenced by the AI assistant."
5d888c72662f2c0017f6339a,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.","I think on the first two answers I may have clicked ""both statements correct"" I think I was meant to put ""neither are correct"""
69f24574b54c25c94cb2a42a,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I asked help from AI assistant
69f24574b54c25c94cb2a42a,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",I was able to understand what was expected of me from this exercise.
69f24574b54c25c94cb2a42a,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.","Good job, keep it up!"
69fcc05f140c19957cbdc016,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I relied on the AI more as the task went on, as the early answers I checked were all correct"
69fcc05f140c19957cbdc016,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?","I'm too annoyed to think about it right now, it was mentally draining"
69fcc05f140c19957cbdc016,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",no
6a74cbaa67f22fab4c1b8a2e,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",crosscheck and reading repeatedly
6a74cbaa67f22fab4c1b8a2e,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",it was new and different for me.
6a74cbaa67f22fab4c1b8a2e,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",great work
69f22308a09515c4b0bb3999,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",NA
69f22308a09515c4b0bb3999,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",It made me look at it in a different way
69f22308a09515c4b0bb3999,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",NA
69ffa80077ddde4fae81232d,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",Honestly I just read through the ai's reasonings and I felt it was accurate. I didn't want to spend too long trying to work it out on my own as I felt rushed for time as the task went on.
69ffa80077ddde4fae81232d,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",N.A
69ffa80077ddde4fae81232d,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",N/A
69fe8d0b1b03e0d3432cc2ac,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I would rarely check the AI answer myself.
69fe8d0b1b03e0d3432cc2ac,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",It make me feel like i had to remember the AI reasoning more.
69fe8d0b1b03e0d3432cc2ac,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",N/A
64b53cb9f438ca54a2ca5065,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I made sure to read the reasoning carefully and asked the AI to check on occasion
64b53cb9f438ca54a2ca5065,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",I don't think it did
6a0c84116baeec20e6a2daeb,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","After the AI assistant proved its ability to plan and organise and reason, I found no reason not to trust it. So I just sort of let the AI assistant figure it out, read through its reasoning to understand it myself, and went with that."
6a0c84116baeec20e6a2daeb,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?","It didn't very much. I understand that this task is probably more about the AI assistant than my planning skills, which is evident because my planning skills are poor and I still qualified for the study."
69385c6d6d45913c278c939c,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?",I just looked at the information to hand and reasoned it out. The AI assistant was helpful to some degree.
69385c6d6d45913c278c939c,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",It didn't.
69385c6d6d45913c278c939c,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",The study made me appreciate the speed at which AI can accomplish a task.
6a0866997112d0a40ec6f298,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I mapped schedules manually, validated each constraint step-by-step, and verified the AI's Math before deciding."
6a0866997112d0a40ec6f298,reflection-task,33.4,"How, if at all, did the post task reflection changed the way you understand the task?",It prompted me to structure my reasoning clearly and catch subtle timing or logic gaps in the AI's advice.
6a0866997112d0a40ec6f298,reflection-task,33.5,"If you have any further comments about your interaction with the AI, please share them here.",None.
6a13567c2708fe5a72d06e20,reflection-task,33.3,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","I used my own solving strategies in my head, and then used the AI to check my answers. If there was any difference between the 2 I would ask the AI to go into more detail."
