condition,pid,task_id,question,verdict,mode,answer,answer_correct,correct_option,n_assistant_msgs,parsed,followed,ai_correct,correct,difficulty_z
reflection-task,66623e57cbfc608af24ef67a,8,ypc_03,C,full,C,False,B,1,True,1,0,0,0.847792019828484
reflection-task,66623e57cbfc608af24ef67a,10,ypc_05,D,full,D,False,A,1,True,1,0,0,0.3366829552428909
reflection-task,66623e57cbfc608af24ef67a,12,ypc_06,D,full,D,False,A,1,True,1,0,0,1.2128699231039075
reflection-task,66623e57cbfc608af24ef67a,14,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
reflection-task,66623e57cbfc608af24ef67a,18,car_racing_03,B,full,B,True,B,1,True,1,1,1,-0.49082695884806904
reflection-task,66623e57cbfc608af24ef67a,20,car_racing_05,D,full,D,False,A,1,True,1,0,0,0.5313911703231169
reflection-task,66623e57cbfc608af24ef67a,22,graduation_party_01,C,full,C,False,B,1,True,1,0,0,-1.5130450880192552
reflection-task,66623e57cbfc608af24ef67a,24,graduation_party_05,D,full,D,False,A,1,True,1,0,0,0.14197474016266495
reflection-task,66623e57cbfc608af24ef67a,26,graduation_party_06,D,full,D,True,D,1,True,1,1,1,-0.3691343244229278
reflection-task,66623e57cbfc608af24ef67a,28,graduation_party_07,D,full,D,False,B,1,True,1,0,0,0.7017608585183145
reflection-task,6a1497259d26df68f0217f45,6,ypc_02,D,full,D,True,D,2,True,1,1,1,-0.8072278083534364
reflection-task,6a1497259d26df68f0217f45,8,ypc_03,A,full,A,False,B,2,True,1,0,0,0.847792019828484
reflection-task,6a1497259d26df68f0217f45,10,ypc_05,A,full,A,True,A,2,True,1,1,1,0.3366829552428909
reflection-task,6a1497259d26df68f0217f45,12,ypc_06,D,full,D,False,A,2,True,1,0,0,1.2128699231039075
reflection-task,6a1497259d26df68f0217f45,14,car_racing_01,D,full,D,True,D,2,True,1,1,1,-1.7807688837545659
reflection-task,6a1497259d26df68f0217f45,16,car_racing_02,B,full,B,False,C,2,True,1,0,0,1.1885313962188795
reflection-task,6a1497259d26df68f0217f45,18,car_racing_03,D,full,D,False,B,2,True,1,0,0,-0.49082695884806904
reflection-task,6a1497259d26df68f0217f45,20,car_racing_05,A,full,A,True,A,2,True,1,1,1,0.5313911703231169
reflection-task,6a1497259d26df68f0217f45,22,graduation_party_01,C,full,C,False,B,1,True,1,0,0,-1.5130450880192552
reflection-task,6a1497259d26df68f0217f45,24,graduation_party_05,D,full,D,False,A,2,True,1,0,0,0.14197474016266495
reflection-task,6a1497259d26df68f0217f45,26,graduation_party_06,D,full,D,True,D,2,True,1,1,1,-0.3691343244229278
reflection-task,6a1497259d26df68f0217f45,28,graduation_party_07,B,full,B,True,B,1,True,1,1,1,0.7017608585183145
reflection-task,665c302327136dcdb0c4a2e0,6,ypc_02,D,full,D,True,D,2,True,1,1,1,-0.8072278083534364
reflection-task,665c302327136dcdb0c4a2e0,8,ypc_03,A,full,A,False,B,2,True,1,0,0,0.847792019828484
reflection-task,665c302327136dcdb0c4a2e0,10,ypc_05,A,full,A,True,A,2,True,1,1,1,0.3366829552428909
reflection-task,665c302327136dcdb0c4a2e0,12,ypc_06,B,full,B,False,A,2,True,1,0,0,1.2128699231039075
reflection-task,665c302327136dcdb0c4a2e0,14,car_racing_01,D,full,D,True,D,3,True,1,1,1,-1.7807688837545659
reflection-task,665c302327136dcdb0c4a2e0,16,car_racing_02,B,full,B,False,C,2,True,1,0,0,1.1885313962188795
reflection-task,665c302327136dcdb0c4a2e0,18,car_racing_03,B,full,B,True,B,2,True,1,1,1,-0.49082695884806904
reflection-task,665c302327136dcdb0c4a2e0,20,car_racing_05,A,full,A,True,A,2,True,1,1,1,0.5313911703231169
reflection-task,665c302327136dcdb0c4a2e0,22,graduation_party_01,B,full,B,True,B,1,True,1,1,1,-1.5130450880192552
reflection-task,665c302327136dcdb0c4a2e0,24,graduation_party_05,A,full,A,True,A,1,True,1,1,1,0.14197474016266495
reflection-task,665c302327136dcdb0c4a2e0,26,graduation_party_06,B,full,B,False,D,2,True,1,0,0,-0.3691343244229278
reflection-task,665c302327136dcdb0c4a2e0,28,graduation_party_07,B,full,B,True,B,2,True,1,1,1,0.7017608585183145
reflection-task,651abcc13ecbad9f2062ac4f,6,ypc_02,D,full,D,True,D,2,True,1,1,1,-0.8072278083534364
reflection-task,651abcc13ecbad9f2062ac4f,8,ypc_03,A,combined,A,False,B,2,True,1,0,0,0.847792019828484
reflection-task,651abcc13ecbad9f2062ac4f,10,ypc_05,A,full,A,True,A,3,True,1,1,1,0.3366829552428909
reflection-task,651abcc13ecbad9f2062ac4f,14,car_racing_01,D,full,D,True,D,3,True,1,1,1,-1.7807688837545659
reflection-task,651abcc13ecbad9f2062ac4f,16,car_racing_02,C,full,C,True,C,2,True,1,1,1,1.1885313962188795
reflection-task,651abcc13ecbad9f2062ac4f,18,car_racing_03,B,full,B,True,B,3,True,1,1,1,-0.49082695884806904
reflection-task,651abcc13ecbad9f2062ac4f,20,car_racing_05,D,full,D,False,A,2,True,1,0,0,0.5313911703231169
reflection-task,651abcc13ecbad9f2062ac4f,24,graduation_party_05,D,full,D,False,A,2,True,1,0,0,0.14197474016266495
reflection-task,651abcc13ecbad9f2062ac4f,26,graduation_party_06,D,full,D,True,D,2,True,1,1,1,-0.3691343244229278
reflection-task,651abcc13ecbad9f2062ac4f,28,graduation_party_07,D,combined,D,False,B,2,True,1,0,0,0.7017608585183145
reflection-task,637e3bedd8c3601a81a65889,6,ypc_02,D,full,D,True,D,1,True,1,1,1,-0.8072278083534364
reflection-task,637e3bedd8c3601a81a65889,8,ypc_03,C,full,C,False,B,2,True,1,0,0,0.847792019828484
reflection-task,637e3bedd8c3601a81a65889,10,ypc_05,D,full,D,False,A,3,True,1,0,0,0.3366829552428909
reflection-task,637e3bedd8c3601a81a65889,12,ypc_06,C,full,C,False,A,1,True,1,0,0,1.2128699231039075
reflection-task,637e3bedd8c3601a81a65889,14,car_racing_01,D,full,D,True,D,3,True,1,1,1,-1.7807688837545659
reflection-task,637e3bedd8c3601a81a65889,16,car_racing_02,B,full,B,False,C,1,True,1,0,0,1.1885313962188795
reflection-task,637e3bedd8c3601a81a65889,18,car_racing_03,B,full,B,True,B,2,True,1,1,1,-0.49082695884806904
reflection-task,637e3bedd8c3601a81a65889,20,car_racing_05,C,full,B,False,A,1,True,0,0,0,0.5313911703231169
reflection-task,637e3bedd8c3601a81a65889,22,graduation_party_01,B,full,B,True,B,1,True,1,1,1,-1.5130450880192552
reflection-task,637e3bedd8c3601a81a65889,24,graduation_party_05,D,full,D,False,A,3,True,1,0,0,0.14197474016266495
reflection-task,637e3bedd8c3601a81a65889,26,graduation_party_06,B,full,B,False,D,1,True,1,0,0,-0.3691343244229278
reflection-task,637e3bedd8c3601a81a65889,28,graduation_party_07,D,full,D,False,B,1,True,1,0,0,0.7017608585183145
reflection-task,6a0620a6000e5c5d2bed8b50,6,ypc_02,D,full,D,True,D,2,True,1,1,1,-0.8072278083534364
reflection-task,6a0620a6000e5c5d2bed8b50,8,ypc_03,C,combined,C,False,B,3,True,1,0,0,0.847792019828484
reflection-task,6a0620a6000e5c5d2bed8b50,10,ypc_05,D,full,D,False,A,3,True,1,0,0,0.3366829552428909
reflection-task,6a0620a6000e5c5d2bed8b50,12,ypc_06,C,full,C,False,A,3,True,1,0,0,1.2128699231039075
reflection-task,6a0620a6000e5c5d2bed8b50,14,car_racing_01,D,full,D,True,D,2,True,1,1,1,-1.7807688837545659
reflection-task,6a0620a6000e5c5d2bed8b50,16,car_racing_02,B,full,B,False,C,3,True,1,0,0,1.1885313962188795
reflection-task,6a0620a6000e5c5d2bed8b50,18,car_racing_03,D,full,D,False,B,2,True,1,0,0,-0.49082695884806904
reflection-task,6a0620a6000e5c5d2bed8b50,20,car_racing_05,C,full,C,False,A,2,True,1,0,0,0.5313911703231169
reflection-task,6a0620a6000e5c5d2bed8b50,22,graduation_party_01,B,combined,B,True,B,4,True,1,1,1,-1.5130450880192552
reflection-task,6a0620a6000e5c5d2bed8b50,24,graduation_party_05,D,full,D,False,A,2,True,1,0,0,0.14197474016266495
reflection-task,6a0620a6000e5c5d2bed8b50,26,graduation_party_06,B,full,D,True,D,3,True,0,0,1,-0.3691343244229278
reflection-task,6a0620a6000e5c5d2bed8b50,28,graduation_party_07,D,full,D,False,B,2,True,1,0,0,0.7017608585183145
reflection-task,6980965c3d62835f7947c33e,6,ypc_02,D,combined,D,True,D,8,True,1,1,1,-0.8072278083534364
reflection-task,6980965c3d62835f7947c33e,8,ypc_03,A,full,A,False,B,1,True,1,0,0,0.847792019828484
reflection-task,6980965c3d62835f7947c33e,10,ypc_05,D,full,D,False,A,5,True,1,0,0,0.3366829552428909
reflection-task,6980965c3d62835f7947c33e,12,ypc_06,B,combined,B,False,A,7,True,1,0,0,1.2128699231039075
reflection-task,6980965c3d62835f7947c33e,14,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
reflection-task,6980965c3d62835f7947c33e,16,car_racing_02,D,full,D,False,C,1,True,1,0,0,1.1885313962188795
reflection-task,6980965c3d62835f7947c33e,18,car_racing_03,B,full,B,True,B,1,True,1,1,1,-0.49082695884806904
reflection-task,6980965c3d62835f7947c33e,20,car_racing_05,D,full,D,False,A,12,True,1,0,0,0.5313911703231169
reflection-task,6980965c3d62835f7947c33e,22,graduation_party_01,B,full,B,True,B,1,True,1,1,1,-1.5130450880192552
reflection-task,6980965c3d62835f7947c33e,24,graduation_party_05,D,combined,D,False,A,6,True,1,0,0,0.14197474016266495
reflection-task,6980965c3d62835f7947c33e,26,graduation_party_06,D,full,D,True,D,8,True,1,1,1,-0.3691343244229278
reflection-task,6980965c3d62835f7947c33e,28,graduation_party_07,B,full,B,True,B,9,True,1,1,1,0.7017608585183145
reflection-task,66358d404b95112d53513391,6,ypc_02,B,full,B,False,D,5,True,1,0,0,-0.8072278083534364
reflection-task,66358d404b95112d53513391,8,ypc_03,A,full,A,False,B,5,True,1,0,0,0.847792019828484
reflection-task,66358d404b95112d53513391,10,ypc_05,D,full,D,False,A,3,True,1,0,0,0.3366829552428909
reflection-task,66358d404b95112d53513391,12,ypc_06,D,full,D,False,A,5,True,1,0,0,1.2128699231039075
reflection-task,66358d404b95112d53513391,14,car_racing_01,D,full,D,True,D,2,True,1,1,1,-1.7807688837545659
reflection-task,66358d404b95112d53513391,16,car_racing_02,B,full,B,False,C,2,True,1,0,0,1.1885313962188795
reflection-task,66358d404b95112d53513391,18,car_racing_03,D,full,D,False,B,3,True,1,0,0,-0.49082695884806904
reflection-task,66358d404b95112d53513391,20,car_racing_05,D,full,D,False,A,4,True,1,0,0,0.5313911703231169
reflection-task,66358d404b95112d53513391,22,graduation_party_01,B,full,B,True,B,2,True,1,1,1,-1.5130450880192552
reflection-task,66358d404b95112d53513391,24,graduation_party_05,D,full,D,False,A,2,True,1,0,0,0.14197474016266495
reflection-task,66358d404b95112d53513391,26,graduation_party_06,D,full,D,True,D,3,True,1,1,1,-0.3691343244229278
reflection-task,66358d404b95112d53513391,28,graduation_party_07,D,full,D,False,B,1,True,1,0,0,0.7017608585183145
reflection-task,63fbf0e3b18cc14adc0dbfb6,6,ypc_02,D,full,D,True,D,1,True,1,1,1,-0.8072278083534364
reflection-task,63fbf0e3b18cc14adc0dbfb6,8,ypc_03,B,full,B,True,B,1,True,1,1,1,0.847792019828484
reflection-task,63fbf0e3b18cc14adc0dbfb6,10,ypc_05,A,full,A,True,A,1,True,1,1,1,0.3366829552428909
reflection-task,63fbf0e3b18cc14adc0dbfb6,12,ypc_06,B,full,B,False,A,1,True,1,0,0,1.2128699231039075
reflection-task,63fbf0e3b18cc14adc0dbfb6,16,car_racing_02,B,full,B,False,C,1,True,1,0,0,1.1885313962188795
reflection-task,63fbf0e3b18cc14adc0dbfb6,18,car_racing_03,D,full,D,False,B,2,True,1,0,0,-0.49082695884806904
reflection-task,63fbf0e3b18cc14adc0dbfb6,20,car_racing_05,D,full,D,False,A,1,True,1,0,0,0.5313911703231169
reflection-task,63fbf0e3b18cc14adc0dbfb6,24,graduation_party_05,D,full,D,False,A,1,True,1,0,0,0.14197474016266495
reflection-task,63fbf0e3b18cc14adc0dbfb6,26,graduation_party_06,B,full,B,False,D,1,True,1,0,0,-0.3691343244229278
reflection-task,63fbf0e3b18cc14adc0dbfb6,28,graduation_party_07,D,full,D,False,B,2,True,1,0,0,0.7017608585183145
reflection-task,6a74c432d1f8e14197cba20c,6,ypc_02,D,full,D,True,D,2,True,1,1,1,-0.8072278083534364
reflection-task,6a74c432d1f8e14197cba20c,8,ypc_03,B,full,B,True,B,2,True,1,1,1,0.847792019828484
reflection-task,6a74c432d1f8e14197cba20c,10,ypc_05,A,full,A,True,A,2,True,1,1,1,0.3366829552428909
reflection-task,6a74c432d1f8e14197cba20c,12,ypc_06,A,full,A,True,A,1,True,1,1,1,1.2128699231039075
reflection-task,6a74c432d1f8e14197cba20c,14,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
reflection-task,6a74c432d1f8e14197cba20c,16,car_racing_02,C,full,C,True,C,1,True,1,1,1,1.1885313962188795
reflection-task,6a74c432d1f8e14197cba20c,20,car_racing_05,B,full,B,False,A,2,True,1,0,0,0.5313911703231169
reflection-task,6a74c432d1f8e14197cba20c,22,graduation_party_01,C,full,C,False,B,1,True,1,0,0,-1.5130450880192552
reflection-task,6a74c432d1f8e14197cba20c,24,graduation_party_05,A,full,A,True,A,1,True,1,1,1,0.14197474016266495
reflection-task,6a74c432d1f8e14197cba20c,26,graduation_party_06,D,full,D,True,D,4,True,1,1,1,-0.3691343244229278
reflection-task,6a74c432d1f8e14197cba20c,28,graduation_party_07,B,full,B,True,B,1,True,1,1,1,0.7017608585183145
reflection-task,6a5f42d69b1ede78e6865ae2,6,ypc_02,D,combined,D,True,D,9,True,1,1,1,-0.8072278083534364
reflection-task,6a5f42d69b1ede78e6865ae2,8,ypc_03,B,combined,D,False,B,7,True,0,1,0,0.847792019828484
reflection-task,6a5f42d69b1ede78e6865ae2,10,ypc_05,A,full,A,True,A,5,True,1,1,1,0.3366829552428909
reflection-task,6a5f42d69b1ede78e6865ae2,12,ypc_06,C,full,C,False,A,4,True,1,0,0,1.2128699231039075
reflection-task,6a5f42d69b1ede78e6865ae2,14,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
reflection-task,6a5f42d69b1ede78e6865ae2,16,car_racing_02,B,full,B,False,C,1,True,1,0,0,1.1885313962188795
reflection-task,6a5f42d69b1ede78e6865ae2,18,car_racing_03,B,full,B,True,B,2,True,1,1,1,-0.49082695884806904
reflection-task,6a5f42d69b1ede78e6865ae2,22,graduation_party_01,B,combined,B,True,B,13,True,1,1,1,-1.5130450880192552
reflection-task,6a5f42d69b1ede78e6865ae2,24,graduation_party_05,D,combined,D,False,A,3,True,1,0,0,0.14197474016266495
reflection-task,6a5f42d69b1ede78e6865ae2,26,graduation_party_06,D,combined,D,True,D,4,True,1,1,1,-0.3691343244229278
reflection-task,6a5f42d69b1ede78e6865ae2,28,graduation_party_07,B,full,B,True,B,16,True,1,1,1,0.7017608585183145
reflection-task,6a0a1d0620ab03bd3ef2d77a,6,ypc_02,D,full,D,True,D,1,True,1,1,1,-0.8072278083534364
reflection-task,6a0a1d0620ab03bd3ef2d77a,8,ypc_03,A,full,A,False,B,1,True,1,0,0,0.847792019828484
reflection-task,6a0a1d0620ab03bd3ef2d77a,10,ypc_05,D,full,D,False,A,1,True,1,0,0,0.3366829552428909
reflection-task,6a0a1d0620ab03bd3ef2d77a,12,ypc_06,D,full,D,False,A,1,True,1,0,0,1.2128699231039075
reflection-task,6a0a1d0620ab03bd3ef2d77a,14,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
reflection-task,6a0a1d0620ab03bd3ef2d77a,16,car_racing_02,B,full,B,False,C,1,True,1,0,0,1.1885313962188795
reflection-task,6a0a1d0620ab03bd3ef2d77a,18,car_racing_03,D,full,D,False,B,1,True,1,0,0,-0.49082695884806904
reflection-task,6a0a1d0620ab03bd3ef2d77a,20,car_racing_05,D,full,D,False,A,1,True,1,0,0,0.5313911703231169
reflection-task,6a0a1d0620ab03bd3ef2d77a,22,graduation_party_01,C,full,C,False,B,1,True,1,0,0,-1.5130450880192552
reflection-task,6a0a1d0620ab03bd3ef2d77a,24,graduation_party_05,A,full,A,True,A,1,True,1,1,1,0.14197474016266495
reflection-task,6a0a1d0620ab03bd3ef2d77a,26,graduation_party_06,D,full,D,True,D,1,True,1,1,1,-0.3691343244229278
reflection-task,6a0a1d0620ab03bd3ef2d77a,28,graduation_party_07,D,full,D,False,B,1,True,1,0,0,0.7017608585183145
reflection-task,6a391d8950b4a5bd0c31b39c,6,ypc_02,D,full,D,True,D,2,True,1,1,1,-0.8072278083534364
reflection-task,6a391d8950b4a5bd0c31b39c,10,ypc_05,D,full,D,False,A,2,True,1,0,0,0.3366829552428909
reflection-task,6a391d8950b4a5bd0c31b39c,14,car_racing_01,D,full,D,True,D,1,True,1,1,1,-1.7807688837545659
reflection-task,6a391d8950b4a5bd0c31b39c,20,car_racing_05,C,full,C,False,A,1,True,1,0,0,0.5313911703231169
reflection-task,6a391d8950b4a5bd0c31b39c,22,graduation_party_01,C,full,C,False,B,1,True,1,0,0,-1.5130450880192552
reflection-task,6a391d8950b4a5bd0c31b39c,24,graduation_party_05,D,full,D,False,A,1,True,1,0,0,0.14197474016266495
reflection-task,6a391d8950b4a5bd0c31b39c,26,graduation_party_06,D,full,D,True,D,1,True,1,1,1,-0.3691343244229278
reflection-task,6a391d8950b4a5bd0c31b39c,28,graduation_party_07,D,full,D,False,B,1,True,1,0,0,0.7017608585183145
reflection-task,6a024f725261d2958f108b09,6,ypc_02,D,full,D,True,D,3,True,1,1,1,-0.8072278083534364
reflection-task,6a024f725261d2958f108b09,8,ypc_03,B,full,B,True,B,2,True,1,1,1,0.847792019828484
reflection-task,6a024f725261d2958f108b09,10,ypc_05,A,full,A,True,A,2,True,1,1,1,0.3366829552428909
reflection-task,6a024f725261d2958f108b09,12,ypc_06,D,full,D,False,A,2,True,1,0,0,1.2128699231039075
reflection-task,6a024f725261d2958f108b09,14,car_racing_01,D,full,D,True,D,2,True,1,1,1,-1.7807688837545659
reflection-task,6a024f725261d2958f108b09,16,car_racing_02,C,full,C,True,C,2,True,1,1,1,1.1885313962188795
reflection-task,6a024f725261d2958f108b09,18,car_racing_03,B,full,B,True,B,3,True,1,1,1,-0.49082695884806904
reflection-task,6a024f725261d2958f108b09,20,car_racing_05,D,full,D,False,A,2,True,1,0,0,0.5313911703231169
reflection-task,6a024f725261d2958f108b09,22,graduation_party_01,C,full,D,False,B,1,True,0,0,0,-1.5130450880192552
reflection-task,6a024f725261d2958f108b09,24,graduation_party_05,C,full,A,True,A,1,True,0,0,1,0.14197474016266495
reflection-task,6a024f725261d2958f108b09,26,graduation_party_06,B,full,B,False,D,2,True,1,0,0,-0.3691343244229278
reflection-task,6a024f725261d2958f108b09,28,graduation_party_07,D,full,D,False,B,2,True,1,0,0,0.7017608585183145
reflection-task,65099be3415f7ca701bb2a0b,6,ypc_02,D,full,D,True,D,2,True,1,1,1,-0.8072278083534364
reflection-task,65099be3415f7ca701bb2a0b,8,ypc_03,C,full,C,False,B,2,True,1,0,0,0.847792019828484
reflection-task,65099be3415f7ca701bb2a0b,10,ypc_05,D,full,D,False,A,2,True,1,0,0,0.3366829552428909
reflection-task,65099be3415f7ca701bb2a0b,12,ypc_06,C,full,A,True,A,2,True,0,0,1,1.2128699231039075
reflection-task,65099be3415f7ca701bb2a0b,14,car_racing_01,D,full,C,False,D,2,True,0,1,0,-1.7807688837545659
reflection-task,65099be3415f7ca701bb2a0b,16,car_racing_02,C,full,C,True,C,2,True,1,1,1,1.1885313962188795
reflection-task,65099be3415f7ca701bb2a0b,18,car_racing_03,B,full,B,True,B,2,True,1,1,1,-0.49082695884806904
reflection-task,65099be3415f7ca701bb2a0b,20,car_racing_05,D,full,D,False,A,3,True,1,0,0,0.5313911703231169
reflection-task,65099be3415f7ca701bb2a0b,22,graduation_party_01,B,full,B,True,B,2,True,1,1,1,-1.5130450880192552
reflection-task,65099be3415f7ca701bb2a0b,24,graduation_party_05,D,full,D,False,A,2,True,1,0,0,0.14197474016266495
reflection-task,65099be3415f7ca701bb2a0b,26,graduation_party_06,D,full,D,True,D,2,True,1,1,1,-0.3691343244229278
reflection-task,65099be3415f7ca701bb2a0b,28,graduation_party_07,D,full,D,False,B,2,True,1,0,0,0.7017608585183145
reflection-task,6a04ae863ac91cfca3e95923,6,ypc_02,D,full,D,True,D,1,True,1,1,1,-0.8072278083534364
reflection-task,6a04ae863ac91cfca3e95923,8,ypc_03,B,full,B,True,B,1,True,1,1,1,0.847792019828484
reflection-task,6a04ae863ac91cfca3e95923,10,ypc_05,A,full,D,False,A,3,True,0,1,0,0.3366829552428909
reflection-task,6a04ae863ac91cfca3e95923,12,ypc_06,D,full,D,False,A,1,True,1,0,0,1.2128699231039075
reflection-task,6a04ae863ac91cfca3e95923,16,car_racing_02,B,full,B,False,C,1,True,1,0,0,1.1885313962188795
reflection-task,6a04ae863ac91cfca3e95923,18,car_racing_03,D,full,D,False,B,1,True,1,0,0,-0.49082695884806904
reflection-task,6a04ae863ac91cfca3e95923,20,car_racing_05,A,full,A,True,A,3,True,1,1,1,0.5313911703231169
reflection-task,6a04ae863ac91cfca3e95923,22,graduation_party_01,B,full,B,True,B,5,True,1,1,1,-1.5130450880192552
reflection-task,6a04ae863ac91cfca3e95923,24,graduation_party_05,A,full,A,True,A,1,True,1,1,1,0.14197474016266495
reflection-task,6a04ae863ac91cfca3e95923,26,graduation_party_06,D,full,D,True,D,1,True,1,1,1,-0.3691343244229278
reflection-task,6a04ae863ac91cfca3e95923,28,graduation_party_07,B,full,B,True,B,1,True,1,1,1,0.7017608585183145
reflection-task,66620cf0297a4b3c61f5a8ee,6,ypc_02,D,full,D,True,D,1,True,1,1,1,-0.8072278083534364
reflection-task,66620cf0297a4b3c61f5a8ee,8,ypc_03,C,full,C,False,B,3,True,1,0,0,0.847792019828484
reflection-task,66620cf0297a4b3c61f5a8ee,10,ypc_05,A,full,A,True,A,2,True,1,1,1,0.3366829552428909
reflection-task,66620cf0297a4b3c61f5a8ee,12,ypc_06,B,full,B,False,A,4,True,1,0,0,1.2128699231039075
reflection-task,66620cf0297a4b3c61f5a8ee,14,car_racing_01,D,full,D,True,D,2,True,1,1,1,-1.7807688837545659
reflection-task,66620cf0297a4b3c61f5a8ee,16,car_racing_02,B,full,B,False,C,4,True,1,0,0,1.1885313962188795
reflection-task,66620cf0297a4b3c61f5a8ee,18,car_racing_03,B,full,B,True,B,1,True,1,1,1,-0.49082695884806904
reflection-task,66620cf0297a4b3c61f5a8ee,20,car_racing_05,A,full,A,True,A,5,True,1,1,1,0.5313911703231169
reflection-task,66620cf0297a4b3c61f5a8ee,22,graduation_party_01,C,full,C,False,B,1,True,1,0,0,-1.5130450880192552
reflection-task,66620cf0297a4b3c61f5a8ee,24,graduation_party_05,A,full,A,True,A,2,True,1,1,1,0.14197474016266495
reflection-task,66620cf0297a4b3c61f5a8ee,26,graduation_party_06,A,full,A,False,D,6,True,1,0,0,-0.3691343244229278
reflection-task,66620cf0297a4b3c61f5a8ee,28,graduation_party_07,B,full,B,True,B,1,True,1,1,1,0.7017608585183145
reflection-task,61fa90b1d42cb19beec491c3,6,ypc_02,D,full,D,True,D,2,True,1,1,1,-0.8072278083534364
reflection-task,61fa90b1d42cb19beec491c3,8,ypc_03,C,full,C,False,B,2,True,1,0,0,0.847792019828484
reflection-task,61fa90b1d42cb19beec491c3,10,ypc_05,D,full,D,False,A,3,True,1,0,0,0.3366829552428909
reflection-task,61fa90b1d42cb19beec491c3,12,ypc_06,D,full,D,False,A,3,True,1,0,0,1.2128699231039075
reflection-task,61fa90b1d42cb19beec491c3,14,car_racing_01,D,full,D,True,D,3,True,1,1,1,-1.7807688837545659
reflection-task,61fa90b1d42cb19beec491c3,16,car_racing_02,B,full,B,False,C,2,True,1,0,0,1.1885313962188795
reflection-task,61fa90b1d42cb19beec491c3,18,car_racing_03,B,full,B,True,B,4,True,1,1,1,-0.49082695884806904
reflection-task,61fa90b1d42cb19beec491c3,20,car_racing_05,A,full,A,True,A,1,True,1,1,1,0.5313911703231169
reflection-task,61fa90b1d42cb19beec491c3,22,graduation_party_01,B,full,B,True,B,3,True,1,1,1,-1.5130450880192552
reflection-task,61fa90b1d42cb19beec491c3,24,graduation_party_05,D,full,D,False,A,3,True,1,0,0,0.14197474016266495
reflection-task,61fa90b1d42cb19beec491c3,26,graduation_party_06,D,full,D,True,D,4,True,1,1,1,-0.3691343244229278
reflection-task,61fa90b1d42cb19beec491c3,28,graduation_party_07,D,full,D,False,B,1,True,1,0,0,0.7017608585183145
reflection-task,59e74a640fb3a90001bd9867,10,ypc_05,D,full,D,False,A,1,True,1,0,0,0.3366829552428909
reflection-task,59e74a640fb3a90001bd9867,12,ypc_06,C,full,C,False,A,1,True,1,0,0,1.2128699231039075
reflection-task,59e74a640fb3a90001bd9867,20,car_racing_05,A,full,A,True,A,1,True,1,1,1,0.5313911703231169
reflection-task,59e74a640fb3a90001bd9867,22,graduation_party_01,B,full,B,True,B,1,True,1,1,1,-1.5130450880192552
reflection-task,59e74a640fb3a90001bd9867,24,graduation_party_05,D,full,D,False,A,1,True,1,0,0,0.14197474016266495
reflection-task,59e74a640fb3a90001bd9867,26,graduation_party_06,B,full,B,False,D,1,True,1,0,0,-0.3691343244229278
reflection-task,59e74a640fb3a90001bd9867,28,graduation_party_07,A,full,A,False,B,1,True,1,0,0,0.7017608585183145
reflection-task,6a01c9b02847d30e43b0a264,6,ypc_02,D,full,D,True,D,1,True,1,1,1,-0.8072278083534364
reflection-task,6a01c9b02847d30e43b0a264,8,ypc_03,A,full,D,False,B,3,True,0,0,0,0.847792019828484
reflection-task,6a01c9b02847d30e43b0a264,10,ypc_05,C,full,A,True,A,2,True,0,0,1,0.3366829552428909
reflection-task,6a01c9b02847d30e43b0a264,12,ypc_06,D,full,D,False,A,2,True,1,0,0,1.2128699231039075
reflection-task,6a01c9b02847d30e43b0a264,14,car_racing_01,D,full,D,True,D,2,True,1,1,1,-1.7807688837545659
reflection-task,6a01c9b02847d30e43b0a264,16,car_racing_02,B,full,B,False,C,2,True,1,0,0,1.1885313962188795
reflection-task,6a01c9b02847d30e43b0a264,18,car_racing_03,B,full,A,False,B,2,True,0,1,0,-0.49082695884806904
reflection-task,6a01c9b02847d30e43b0a264,20,car_racing_05,D,full,D,False,A,2,True,1,0,0,0.5313911703231169
reflection-task,6a01c9b02847d30e43b0a264,22,graduation_party_01,C,full,C,False,B,2,True,1,0,0,-1.5130450880192552
reflection-task,6a01c9b02847d30e43b0a264,24,graduation_party_05,A,full,A,True,A,3,True,1,1,1,0.14197474016266495
reflection-task,6a01c9b02847d30e43b0a264,26,graduation_party_06,B,full,B,False,D,3,True,1,0,0,-0.3691343244229278
reflection-task,6a01c9b02847d30e43b0a264,28,graduation_party_07,B,full,B,True,B,2,True,1,1,1,0.7017608585183145
reflection-task,669e58ff5a1c84c90a37a962,6,ypc_02,D,full,D,True,D,2,True,1,1,1,-0.8072278083534364
reflection-task,669e58ff5a1c84c90a37a962,8,ypc_03,D,full,D,False,B,2,True,1,0,0,0.847792019828484
reflection-task,669e58ff5a1c84c90a37a962,10,ypc_05,D,full,D,False,A,2,True,1,0,0,0.3366829552428909
reflection-task,669e58ff5a1c84c90a37a962,12,ypc_06,C,full,C,False,A,3,True,1,0,0,1.2128699231039075
